,round_epochs,loss,val_acc,acc,val_loss,epochs,reg,dropout_input,dropout_hidden,lr
2,100,5.796054363250732,0.13772454857826233,0.625832200050354,11.135960578918457,100,0.09999999857142858,0.06666666666666667,0.00046415888336127773,2.1544346900318867e-05
139,100,14.634393692016602,0.13772454857826233,0.10918775200843811,13.460294723510742,100,0.13333333142857143,0.23333333333333334,0.00021544346900318845,1e-05
8,100,16.074098587036133,0.13572853803634644,0.08788282424211502,14.768282890319824,100,0.23333333,0.4666666666666667,0.00046415888336127773,4.641588833612782e-05
62,100,19.50678825378418,0.13572853803634644,0.8102530241012573,26.704063415527344,100,0.03333333285714286,0.0,0.004641588833612777,2.1544346900318867e-05
73,100,16.237384796142578,0.13373252749443054,0.35486018657684326,18.773059844970703,100,0.03333333285714286,0.1,0.002154434690031882,1e-05
40,100,88.59503173828125,0.13373252749443054,0.14913448691368103,87.45378112792969,100,0.13333333142857143,0.3,0.021544346900318822,2.1544346900318867e-05
138,100,29.68886947631836,0.12974052131175995,0.12916111946105957,28.89352035522461,100,0.13333333142857143,0.3333333333333333,0.004641588833612777,2.1544346900318867e-05
34,100,7215.2392578125,0.12974052131175995,0.0825565904378891,7027.55859375,100,0.03333333285714286,0.26666666666666666,100.0,0.00046415888336127773
50,100,21.126190185546875,0.12774451076984406,0.1258322298526764,20.2403621673584,100,0.0,0.36666666666666664,0.002154434690031882,2.1544346900318867e-05
182,100,44.31808090209961,0.12574850022792816,0.3774966597557068,47.62070083618164,100,0.16666666428571428,0.03333333333333333,0.01,1e-05
47,100,85.19894409179688,0.11976047605276108,0.3335552513599396,87.17918395996094,100,0.06666666571428571,0.1,0.021544346900318822,1e-05
29,100,3530.343994140625,0.11576846241950989,0.06857523322105408,3496.00634765625,100,0.19999999714285716,0.4666666666666667,2.154434690031882,0.0001
163,100,17.843814849853516,0.11576846241950989,0.08521970361471176,16.37309455871582,100,0.13333333142857143,0.4,0.001,2.1544346900318867e-05
32,100,11.447458267211914,0.113772451877594,0.24966710805892944,13.132051467895508,100,0.16666666428571428,0.1,0.00021544346900318845,1e-05
117,100,16266.0439453125,0.113772451877594,0.07856191694736481,16129.232421875,100,0.13333333142857143,0.26666666666666666,10.0,0.0001
190,100,12731.6708984375,0.1117764487862587,0.08322236686944962,12495.43359375,100,0.09999999857142858,0.3,21.54434690031882,0.00021544346900318845
94,100,5910.50537109375,0.1117764487862587,0.13182424008846283,5800.7373046875,100,0.03333333285714286,0.26666666666666666,10.0,0.00021544346900318845
103,100,1114.2666015625,0.10379241406917572,0.10252995789051056,1087.6395263671875,100,0.06666666571428571,0.03333333333333333,100.0,0.001
89,100,46.98102569580078,0.09980040043592453,0.2003994733095169,46.34121322631836,100,0.16666666428571428,0.23333333333333334,0.01,2.1544346900318867e-05
60,100,49.924251556396484,0.09780438989400864,0.09653794765472412,48.79711151123047,100,0.19999999714285716,0.36666666666666664,0.01,2.1544346900318867e-05
79,100,3374.91845703125,0.09381237626075745,0.07323568314313889,3286.40185546875,100,0.19999999714285716,0.4666666666666667,46.41588833612773,0.00046415888336127773
64,100,3084.2275390625,0.09181636571884155,0.2649800181388855,3081.66015625,100,0.06666666571428571,0.03333333333333333,1.0,2.1544346900318867e-05
102,100,11718.9501953125,0.08982036262750626,0.14647136628627777,11676.275390625,100,0.19999999714285716,0.0,4.641588833612772,4.641588833612782e-05
180,100,1448.5755615234375,0.08782435208559036,0.0912117213010788,1445.0814208984375,100,0.23333333,0.2,0.46415888336127775,2.1544346900318867e-05
114,100,12733.0859375,0.08782435208559036,0.0692410096526146,12494.1611328125,100,0.09999999857142858,0.4,21.54434690031882,0.00021544346900318845
140,100,7561.4658203125,0.08782435208559036,0.059254325926303864,7494.44970703125,100,0.0,0.43333333333333335,4.641588833612772,0.0001
22,100,5451.84521484375,0.08582834154367447,0.07057256996631622,5430.20654296875,100,0.13333333142857143,0.3,2.154434690031882,4.641588833612782e-05
20,100,2439.041259765625,0.08582834154367447,0.05725698918104172,2380.728271484375,100,0.06666666571428571,0.3,215.44346900318823,0.001
87,100,7589.70458984375,0.08582834154367447,0.055925432592630386,7521.640625,100,0.13333333142857143,0.43333333333333335,4.641588833612772,0.0001
27,100,2550.8720703125,0.08383233845233917,0.07190413028001785,2539.90673828125,100,0.0,0.4,1.0,4.641588833612782e-05
36,100,15601.87109375,0.08183632791042328,0.06458055973052979,15194.6416015625,100,0.0,0.23333333333333334,215.44346900318823,0.00046415888336127773
58,100,173.58602905273438,0.08183632791042328,0.08854860067367554,172.5496063232422,100,0.09999999857142858,0.4,0.046415888336127774,2.1544346900318867e-05
6,100,22.669443130493164,0.08183632791042328,0.05725698918104172,21.25649070739746,100,0.0,0.5,0.002154434690031882,1e-05
150,100,178.8084716796875,0.08183632791042328,0.06058588624000549,177.3609619140625,100,0.0,0.43333333333333335,0.046415888336127774,1e-05
5,100,15.674662590026855,0.08183632791042328,0.05858854949474335,14.14455509185791,100,0.19999999714285716,0.4666666666666667,0.00021544346900318845,1e-05
53,100,27474.89453125,0.0758483037352562,0.06058588624000549,26964.671875,100,0.19999999714285716,0.3,46.41588833612773,0.00021544346900318845
128,100,35123.19140625,0.0738522931933403,0.0958721712231636,34834.21484375,100,0.03333333285714286,0.1,21.54434690031882,0.0001
172,100,15492.505859375,0.0738522931933403,0.06324899941682816,15088.505859375,100,0.09999999857142858,0.3,215.44346900318823,0.00046415888336127773
101,100,34163.4453125,0.071856290102005,0.0699067935347557,33273.1796875,100,0.03333333285714286,0.13333333333333333,464.1588833612773,0.00046415888336127773
42,100,1576.739990234375,0.071856290102005,0.09320905804634094,1575.1837158203125,100,0.19999999714285716,0.1,0.46415888336127775,1e-05
132,100,27475.4609375,0.071856290102005,0.06790945678949356,26965.5546875,100,0.16666666428571428,0.2,46.41588833612773,0.00021544346900318845
61,100,4994.9521484375,0.06986027956008911,0.0565912127494812,4872.21728515625,100,0.0,0.2,464.1588833612773,0.001
176,100,33843.21875,0.06986027956008911,0.053262315690517426,32963.76171875,100,0.16666666428571428,0.5,464.1588833612773,0.00046415888336127773
147,100,350622.78125,0.06786426901817322,0.05792276933789253,347750.53125,100,0.06666666571428571,0.13333333333333333,215.44346900318823,0.0001
57,100,162522.96875,0.06586826592683792,0.06657789647579193,161189.90625,100,0.09999999857142858,0.03333333333333333,100.0,0.0001
112,100,73238.796875,0.06586826592683792,0.0565912127494812,71322.125,100,0.16666666428571428,0.23333333333333334,1000.0,0.00046415888336127773
