round_epochs,val_loss,val_acc,loss,acc,dropout_input,dropout_hidden,reg,lr,epochs
100,815.2850952148438,0.049900200217962265,81.87248992919922,0.05525965243577957,0.22,0.35000000000000003,0.021544346900318832,46.41588833612773,100
100,158.35362243652344,0.049900200217962265,159.670654296875,1.0,0.01,0.19,2.154434690031882,0.00046415888336127773,100
100,1224.405029296875,0.049900200217962265,20.527721405029297,0.05792276933789253,0.09,0.32,0.004641588833612777,100.0,100
100,582.989501953125,0.04391217604279518,593.039794921875,0.2776298224925995,0.05,0.26,1.0,0.00021544346900318845,100
100,26.187925338745117,0.04391217604279518,28.291479110717773,0.07256990671157837,0.01,0.24,464.1588833612773,0.004641588833612777,100
100,334.42987060546875,0.0359281450510025,342.1039733886719,0.5019973516464233,0.04,0.5,4.6415888336127775,0.00046415888336127773,100
100,93.48980712890625,0.0359281450510025,113.10453796386719,0.051930759102106094,0.02,0.46,1000.0,0.046415888336127774,100
100,981.031494140625,0.04790419340133667,20.50810432434082,0.05525965243577957,0.15,0.21,0.004641588833612777,100.0,100
100,40.889530181884766,0.0738522931933403,11.560556411743164,0.8202396631240845,0.13,0.23,0.0021544346900318843,0.21544346900318823,100
100,835.6959838867188,0.05588822439312935,835.1970825195312,0.053262315690517426,0.23,0.28,4.6415888336127775,10.0,100
100,82.17314147949219,0.049900200217962265,79.98722839355469,0.9993342161178589,0.12,0.03,0.046415888336127774,0.0001,100
100,270366.28125,0.03992015868425369,275445.6875,0.05525965243577957,0.2,0.24,464.1588833612773,0.00021544346900318845,100
100,11.28336238861084,0.06187624856829643,7.346006870269775,0.21038615703582764,0.25,0.21,0.001,2.154434690031882,100
100,7.001123428344727,0.0359281450510025,3.9470958709716797,0.9973368644714355,0.05,0.28,0.21544346900318823,0.004641588833612777,100
100,3.9632680416107178,0.053892213851213455,0.7415856719017029,1.0,0.06,0.34,0.001,0.01,100
100,7.657285690307617,0.049900200217962265,7.991517066955566,0.0565912127494812,0.15,0.43,46.41588833612773,0.046415888336127774,100
100,4.06496000289917,0.04790419340133667,0.8612033128738403,1.0,0.11,0.23,0.004641588833612777,0.004641588833612777,100
100,5.309572696685791,0.049900200217962265,5.485589027404785,0.05525965243577957,0.21,0.3,21.54434690031882,0.046415888336127774,100
100,1535.822998046875,0.05189620703458786,1574.8720703125,0.9214380979537964,0.22,0.11,21.54434690031882,0.00046415888336127773,100
100,852617.9375,0.049900200217962265,852617.625,0.06391478329896927,0.21,0.38,1000.0,21.54434690031882,100
100,82.1974868774414,0.031936127692461014,79.94595336914062,1.0,0.13,0.01,0.046415888336127774,0.0001,100
100,34855.7265625,0.045908182859420776,35143.4765625,0.04993342235684395,0.17,0.27,21.54434690031882,0.0001,100
100,11.094767570495605,0.05189620703458786,12.189647674560547,0.06391478329896927,0.01,0.23,215.44346900318823,0.01,100
100,531.354736328125,0.057884231209754944,598.9110107421875,0.055925432592630386,0.08,0.04,215.44346900318823,0.21544346900318823,100
100,542.5083618164062,0.057884231209754944,542.5164184570312,0.05392809584736824,0.03,0.38,10.0,1.0,100
100,93127.84375,0.05588822439312935,93127.1875,0.06324899941682816,0.02,0.24,464.1588833612773,10.0,100
100,88465.2265625,0.05588822439312935,88464.203125,0.11517976224422455,0.17,0.03,464.1588833612773,10.0,100
100,1611.2457275390625,0.05588822439312935,1611.2874755859375,0.06258322298526764,0.25,0.2,0.46415888336127775,46.41588833612773,100
100,19871.78515625,0.05588822439312935,19871.6640625,0.09054593741893768,0.25,0.14,46.41588833612773,21.54434690031882,100
100,4.02811336517334,0.041916169226169586,0.9879721999168396,1.0,0.14,0.44,0.004641588833612777,0.001,100
100,12.725428581237793,0.05988023802638054,13.51227855682373,0.05725698918104172,0.23,0.4,100.0,0.046415888336127774,100
100,5.7571868896484375,0.04790419340133667,2.6480226516723633,1.0,0.07,0.26,0.001,0.00046415888336127773,100
100,14.370553016662598,0.05988023802638054,12.172504425048828,0.9973368644714355,0.17,0.27,10.0,0.002154434690031882,100
100,800.4819946289062,0.06586826592683792,800.5039672851562,0.05792276933789253,0.25,0.16,10.0,4.641588833612772,100
100,458.65380859375,0.057884231209754944,458.783447265625,0.07989347726106644,0.25,0.06,4.6415888336127775,4.641588833612772,100
100,27047.31640625,0.05988023802638054,27047.30078125,0.06857523322105408,0.04,0.16,1000.0,0.46415888336127775,100
100,13.27889347076416,0.06387225538492203,7.406332015991211,0.16777630150318146,0.19,0.3,0.001,2.154434690031882,100
100,15.77372932434082,0.057884231209754944,15.873350143432617,0.10252995789051056,0.01,0.36,0.021544346900318832,4.641588833612772,100
100,12.246451377868652,0.06387225538492203,12.035818099975586,0.1830892115831375,0.19,0.17,0.046415888336127774,0.46415888336127775,100
100,18.59449005126953,0.057884231209754944,19.060781478881836,0.10918775200843811,0.0,0.21,0.1,2.154434690031882,100
100,18185.845703125,0.057884231209754944,18185.505859375,0.05725698918104172,0.01,0.44,10.0,100.0,100
100,8.624009132385254,0.08582834154367447,5.622865200042725,0.9980026483535767,0.14,0.01,0.1,0.01,100
100,481.9964599609375,0.05189620703458786,39.947261810302734,0.06058588624000549,0.14,0.25,0.01,46.41588833612773,100
100,53898.55859375,0.05189620703458786,53898.49609375,0.05392809584736824,0.24,0.4,21.54434690031882,100.0,100
100,13.108246803283691,0.04391217604279518,10.762147903442383,0.90878826379776,0.25,0.49,2.154434690031882,0.002154434690031882,100
100,40.548851013183594,0.07984031736850739,7.324941635131836,0.646471381187439,0.08,0.36,0.001,0.46415888336127775,100
100,33.880367279052734,0.05189620703458786,31.63141441345215,1.0,0.16,0.16,0.046415888336127774,0.00021544346900318845,100
100,9.876137733459473,0.05189620703458786,10.075271606445312,0.08322236686944962,0.0,0.43,0.046415888336127774,2.154434690031882,100
100,289464.84375,0.05588822439312935,289464.5,0.05126497894525528,0.19,0.5,1000.0,46.41588833612773,100
100,37.97393798828125,0.08582834154367447,34.593807220458984,0.919440746307373,0.15,0.02,0.046415888336127774,0.1,100
100,431.4101257324219,0.06586826592683792,475.5985107421875,0.05792276933789253,0.15,0.19,21.54434690031882,0.46415888336127775,100
100,195074.1875,0.05189620703458786,168183.125,0.059254325926303864,0.18,0.06,46.41588833612773,100.0,100
100,19.848567962646484,0.06586826592683792,19.309799194335938,0.2556591331958771,0.23,0.31,0.21544346900318823,0.1,100
100,4.018372058868408,0.04391217604279518,0.9250478744506836,1.0,0.24,0.42,0.0021544346900318843,0.004641588833612777,100
100,308.32708740234375,0.049900200217962265,308.0828552246094,0.0692410096526146,0.05,0.2,0.21544346900318823,21.54434690031882,100
100,47.41313552856445,0.05988023802638054,46.50093460083008,0.07390146702528,0.0,0.28,0.021544346900318832,10.0,100
100,25948932.0,0.05189620703458786,1682279.875,0.05858854949474335,0.09,0.24,464.1588833612773,100.0,100
100,515.704833984375,0.049900200217962265,525.2430419921875,1.0,0.05,0.01,46.41588833612773,0.001,100
100,32.01813507080078,0.06187624856829643,7.338801383972168,0.6284953355789185,0.12,0.38,0.001,0.46415888336127775,100
100,3485.39453125,0.05988023802638054,3514.63720703125,0.053262315690517426,0.21,0.36,2.154434690031882,0.0001,100
100,15.273971557617188,0.05988023802638054,15.23677921295166,0.9314247965812683,0.09,0.0,46.41588833612773,0.021544346900318822,100
100,15.987987518310547,0.06387225538492203,15.613441467285156,0.20505991578102112,0.07,0.14,2.154434690031882,0.1,100
100,10.80331802368164,0.06986027956008911,7.3686347007751465,0.9687083959579468,0.16,0.44,0.001,0.046415888336127774,100
100,26.405420303344727,0.06786426901817322,23.860546112060547,0.9520639181137085,0.0,0.09,1.0,0.021544346900318822,100
100,4.964146137237549,0.03393213450908661,1.86521577835083,1.0,0.04,0.14,0.01,0.00046415888336127773,100
100,2831.46337890625,0.049900200217962265,784.4763793945312,0.053262315690517426,0.22,0.45,0.21544346900318823,46.41588833612773,100
100,11.983675956726074,0.06187624856829643,11.80920124053955,0.12450066208839417,0.03,0.49,0.046415888336127774,0.21544346900318823,100
100,39.716796875,0.06387225538492203,39.96171569824219,0.12450066208839417,0.19,0.11,0.21544346900318823,4.641588833612772,100
100,13.417177200317383,0.06187624856829643,13.834319114685059,0.2043941468000412,0.03,0.2,0.46415888336127775,0.21544346900318823,100
